Teff log(g) a1 a2 a3 a4 I1 beaming
10000.0 6.0 0.5055 -0.3298 0.5053 -0.2497 6.77475e-05 0.9526
10500.0 6.0 0.5368 -0.3953 0.4882 -0.2126 7.0947e-05 1.0116
11000.0 6.0 0.5388 -0.3915 0.4443 -0.1839 7.49739e-05 1.0646
11500.0 6.0 0.5359 -0.3887 0.4308 -0.177 7.9472e-05 1.1123
12000.0 6.0 0.5335 -0.3877 0.4197 -0.1711 8.40119e-05 1.1556
12500.0 6.0 0.5337 -0.3993 0.4247 -0.1714 8.85834e-05 1.1949
13000.0 6.0 0.534 -0.4142 0.4357 -0.1743 9.31954e-05 1.2309
13500.0 6.0 0.5339 -0.4293 0.4489 -0.1785 9.78494e-05 1.2638
14000.0 6.0 0.5342 -0.4456 0.465 -0.1841 0.000102544 1.2942
14500.0 6.0 0.5346 -0.4617 0.4813 -0.1898 0.00010727 1.3221
15000.0 6.0 0.535 -0.4767 0.4962 -0.1951 0.000112033 1.348
15500.0 6.0 0.5356 -0.4919 0.5122 -0.2009 0.000116829 1.3721
16000.0 6.0 0.537 -0.5075 0.5279 -0.2065 0.000121668 1.3944
16500.0 6.0 0.537 -0.5183 0.5384 -0.2101 0.000126549 1.4153
17000.0 6.0 0.5413 -0.5386 0.5585 -0.2172 0.000131475 1.4347
20000.0 6.0 0.5986 -0.7204 0.7367 -0.2804 0.000162165 1.5292
25000.0 6.0 0.8003 -1.1736 1.1449 -0.4174 0.000219715 1.6323
30000.0 6.0 0.6713 -0.7884 0.6848 -0.2355 0.000296868 1.6986
35000.0 6.0 0.493 -0.5367 0.4786 -0.1714 0.000388649 1.7447
40000.0 6.0 0.4723 -0.6329 0.6205 -0.2313 0.000460389 1.7786
45000.0 6.0 0.5094 -0.8063 0.8175 -0.3064 0.000519519 1.8046
50000.0 6.0 0.562 -0.9845 1.0073 -0.3765 0.000573221 1.8252
55000.0 6.0 0.6147 -1.1414 1.1686 -0.435 0.000622415 1.8418
60000.0 6.0 0.6691 -1.2907 1.3178 -0.4883 0.000672566 1.8556
65000.0 6.0 0.2435 -0.2193 0.2582 -0.1085 0.000794135 1.8671
70000.0 6.0 0.2848 -0.3421 0.384 -0.1541 0.000844441 1.877
75000.0 6.0 0.3292 -0.4647 0.5078 -0.1987 0.000894744 1.8855
80000.0 6.0 0.3756 -0.5856 0.6284 -0.2421 0.000945105 1.8929
85000.0 6.0 0.4224 -0.702 0.743 -0.283 0.000995639 1.8994
90000.0 6.0 0.4687 -0.8124 0.8503 -0.3211 0.00104642 1.9051
100000.0 6.0 0.5569 -1.017 1.0484 -0.3912 0.00114971 1.9149
3750.0 6.25 2.0468 -3.2169 2.8497 -0.9801 4.58734e-06 -1.4723
4000.0 6.25 1.7888 -2.7278 2.3954 -0.8215 5.47989e-06 -1.2091
4250.0 6.25 1.702 -2.5698 2.2513 -0.7716 6.60883e-06 -0.9792
4500.0 6.25 1.6856 -2.5411 2.2294 -0.7649 8.00601e-06 -0.7771
4750.0 6.25 1.5433 -2.0916 1.7195 -0.5652 9.66612e-06 -0.5981
5000.0 6.25 1.2913 -1.3659 0.9445 -0.2732 1.19145e-05 -0.4389
5250.0 6.25 1.0136 -0.6127 0.183 0.0036 1.39718e-05 -0.2964
5500.0 6.25 0.6101 0.4206 -0.8294 0.3612 1.61616e-05 -0.1683
5750.0 6.25 0.2226 1.3344 -1.667 0.6391 1.84591e-05 -0.0526
6000.0 6.25 -0.0201 1.8194 -2.0342 0.7371 2.08561e-05 0.0522
6250.0 6.25 -0.119 1.9223 -2.0147 0.6969 2.33535e-05 0.1477
6500.0 6.25 -0.1438 1.8511 -1.8382 0.6062 2.5949e-05 0.2348
7000.0 6.25 -0.0857 1.4863 -1.3126 0.3782 3.14401e-05 0.3881
7500.0 6.25 -0.0015 1.1264 -0.8507 0.1869 3.73298e-05 0.5183
8000.0 6.25 0.0575 0.906 -0.5901 0.0812 4.36161e-05 0.6302
8500.0 6.25 0.0864 0.8279 -0.5303 0.0616 5.02203e-05 0.7271
9000.0 6.25 0.1458 0.7001 -0.4552 0.0482 5.69635e-05 0.8118
9500.0 6.25 0.2898 0.3029 -0.0887 -0.0682 6.33675e-05 0.8864
10000.0 6.25 0.4184 -0.0897 0.2901 -0.1886 6.87107e-05 0.9526
10500.0 6.25 0.5103 -0.3476 0.486 -0.2291 7.22694e-05 1.0116
11000.0 6.25 0.5311 -0.3846 0.4558 -0.1942 7.56811e-05 1.0646
11500.0 6.25 0.5273 -0.3735 0.4226 -0.1758 7.99672e-05 1.1123
12000.0 6.25 0.5239 -0.3698 0.409 -0.169 8.44629e-05 1.1556
12500.0 6.25 0.5224 -0.3737 0.4044 -0.1655 8.89978e-05 1.1949
13000.0 6.25 0.5221 -0.3853 0.4107 -0.1664 9.35725e-05 1.2309
13500.0 6.25 0.5217 -0.3985 0.4208 -0.1691 9.8196e-05 1.2638
14000.0 6.25 0.522 -0.4149 0.4366 -0.1745 0.000102869 1.2942
14500.0 6.25 0.522 -0.4293 0.4501 -0.1789 0.000107586 1.3221
15000.0 6.25 0.5228 -0.4457 0.4666 -0.1847 0.000112345 1.348
15500.0 6.25 0.5221 -0.4575 0.4788 -0.1892 0.000117145 1.3721
16000.0 6.25 0.5245 -0.4752 0.4962 -0.1952 0.000121988 1.3944
16500.0 6.25 0.5263 -0.4907 0.5117 -0.2007 0.000126873 1.4153
17000.0 6.25 0.5287 -0.5062 0.5263 -0.2057 0.000131809 1.4347
20000.0 6.25 0.5894 -0.6948 0.7105 -0.2708 0.000162545 1.5292
25000.0 6.25 0.7875 -1.1398 1.1094 -0.4042 0.000220151 1.6323
30000.0 6.25 0.6815 -0.8143 0.7115 -0.2453 0.000297109 1.6986
35000.0 6.25 0.4514 -0.4415 0.3825 -0.1363 0.000387875 1.7447
40000.0 6.25 0.4121 -0.496 0.483 -0.1811 0.000458791 1.7786
45000.0 6.25 0.4356 -0.6405 0.6521 -0.2463 0.000517096 1.8046
50000.0 6.25 0.478 -0.7988 0.8234 -0.3099 0.00057115 1.8252
55000.0 6.25 0.5222 -0.9393 0.9693 -0.363 0.000620313 1.8418
60000.0 6.25 0.5657 -1.0653 1.0966 -0.4086 0.000666922 1.8556
3750.0 6.5 2.14 -3.4081 3.0353 -1.0468 4.66927e-06 -1.4723
4000.0 6.5 1.8223 -2.7929 2.4586 -0.8443 5.55253e-06 -1.2091
4250.0 6.5 1.7137 -2.5899 2.27 -0.7782 6.66103e-06 -0.9792
4500.0 6.5 1.6805 -2.5292 2.2162 -0.7599 8.03621e-06 -0.7771
4750.0 6.5 1.5706 -2.1714 1.8048 -0.5974 9.67306e-06 -0.5981
5000.0 6.5 1.3543 -1.5548 1.1468 -0.3494 1.19523e-05 -0.4389
5250.0 6.5 1.1141 -0.8884 0.4599 -0.0966 1.4023e-05 -0.2964
5500.0 6.5 0.7575 0.044 -0.4668 0.2351 1.62051e-05 -0.1683
5750.0 6.5 0.3632 1.0039 -1.3727 0.5444 1.85052e-05 -0.0526
6000.0 6.5 0.0658 1.653 -1.9225 0.7126 2.09023e-05 0.0522
6250.0 6.5 -0.0825 1.8894 -2.04 0.7217 2.33989e-05 0.1477
6500.0 6.5 -0.1258 1.8661 -1.9109 0.6474 2.59889e-05 0.2348
7000.0 6.5 -0.1015 1.5989 -1.4912 0.4583 3.14677e-05 0.3881
7500.0 6.5 -0.0327 1.284 -1.0775 0.2847 3.73393e-05 0.5183
8000.0 6.5 0.0194 1.0728 -0.8166 0.1762 4.3594e-05 0.6302
8500.0 6.5 0.0485 0.9815 -0.7303 0.1436 5.01831e-05 0.7271
9000.0 6.5 0.0914 0.8864 -0.6737 0.1319 5.69652e-05 0.8118
9500.0 6.5 0.2156 0.5481 -0.3634 0.0324 6.35886e-05 0.8864
10000.0 6.5 0.3553 0.1167 0.0709 -0.1142 6.93946e-05 0.9526
10500.0 6.5 0.4589 -0.2079 0.3774 -0.2065 7.37998e-05 1.0116
11000.0 6.5 0.5186 -0.3656 0.4697 -0.2118 7.68803e-05 1.0646
11500.0 6.5 0.5226 -0.3649 0.4229 -0.179 8.06513e-05 1.1123
12000.0 6.5 0.5184 -0.3558 0.3985 -0.1662 8.50408e-05 1.1556
12500.0 6.5 0.5154 -0.3549 0.389 -0.161 8.95398e-05 1.1949
13000.0 6.5 0.5054 -0.3407 0.3678 -0.1516 9.4084e-05 1.2309
13500.0 6.5 0.5145 -0.3752 0.3986 -0.1617 9.86724e-05 1.2638
14000.0 6.5 0.5131 -0.3863 0.4073 -0.164 0.000103319 1.2942
14500.0 6.5 0.5141 -0.4041 0.4252 -0.1703 0.00010802 1.3221
15000.0 6.5 0.5151 -0.4204 0.4407 -0.1755 0.000112772 1.348
15500.0 6.5 0.5146 -0.4327 0.453 -0.1797 0.00011757 1.3721
16000.0 6.5 0.5163 -0.4491 0.4691 -0.1854 0.000122415 1.3944
16500.0 6.5 0.5185 -0.4654 0.4851 -0.191 0.00012731 1.4153
17000.0 6.5 0.5207 -0.4808 0.4999 -0.196 0.000132252 1.4347
20000.0 6.5 0.5839 -0.6752 0.6893 -0.2629 0.000163054 1.5292
25000.0 6.5 0.7818 -1.1206 1.0885 -0.3964 0.000220769 1.6323
30000.0 6.5 0.6644 -0.7735 0.6699 -0.2301 0.000297683 1.6986
35000.0 6.5 0.4204 -0.3691 0.3091 -0.1093 0.000387503 1.7447
40000.0 6.5 0.3663 -0.3899 0.3757 -0.1418 0.000457613 1.7786
45000.0 6.5 0.3791 -0.5111 0.5222 -0.1989 0.000515198 1.8046
50000.0 6.5 0.4114 -0.6476 0.6724 -0.255 0.000568156 1.8252
55000.0 6.5 0.4474 -0.7714 0.8026 -0.3026 0.000616213 1.8418
60000.0 6.5 0.4835 -0.8825 0.9158 -0.3433 0.000661836 1.8556
65000.0 6.5 0.0332 0.2769 -0.2461 0.0763 0.00077726 1.8671
70000.0 6.5 0.043 0.2179 -0.1798 0.0515 0.000823853 1.877
75000.0 6.5 0.0585 0.1522 -0.109 0.0255 0.000870115 1.8855
80000.0 6.5 0.0783 0.0821 -0.0355 -0.0013 0.000916233 1.8929
85000.0 6.5 0.1013 0.009 0.0398 -0.0286 0.000962296 1.8994
90000.0 6.5 0.1265 -0.0649 0.1148 -0.0556 0.00100843 1.9051
100000.0 6.5 0.1766 -0.2072 0.2584 -0.1073 0.0011015 1.9149
3750.0 6.75 2.2466 -3.6223 3.2406 -1.1199 4.75267e-06 -1.4723
4000.0 6.75 1.8664 -2.8804 2.5437 -0.875 5.63117e-06 -1.2091
4250.0 6.75 1.7296 -2.6178 2.2962 -0.7875 6.71938e-06 -0.9792
4500.0 6.75 1.6851 -2.5372 2.2231 -0.7622 8.07263e-06 -0.7771
4750.0 6.75 1.6894 -2.5039 2.17 -0.7379 9.68946e-06 -0.5981
5000.0 6.75 1.3854 -1.6515 1.2495 -0.388 1.19954e-05 -0.4389
5250.0 6.75 1.1971 -1.1171 0.6908 -0.1803 1.40648e-05 -0.2964
5500.0 6.75 0.8868 -0.2936 -0.1372 0.1188 1.62563e-05 -0.1683
5750.0 6.75 0.5102 0.6464 -1.0429 0.4342 1.85583e-05 -0.0526
6000.0 6.75 0.1782 1.407 -1.7216 0.6538 2.09581e-05 0.0522
6250.0 6.75 -0.0195 1.78 -1.9822 0.7155 2.34499e-05 0.1477
6500.0 6.75 -0.1063 1.8713 -1.9683 0.6817 2.60356e-05 0.2348
7000.0 6.75 -0.1092 1.6761 -1.6212 0.518 3.14981e-05 0.3881
7500.0 6.75 -0.0557 1.41 -1.2642 0.3663 3.73488e-05 0.5183
8000.0 6.75 -0.0071 1.213 -1.0215 0.2656 4.3584e-05 0.6302
