Teff log(g) a1 a2 a3 a4 I1
4600.0 4.5 1.70084 -2.61365 2.32815 -0.27797 765501000.0
4700.0 4.5 1.74218 -2.82024 2.59821 -0.37674 999756000.0
4800.0 4.5 1.79849 -3.08336 2.96042 -0.5254 1346020000.0
4900.0 4.5 1.86681 -3.40432 3.42642 -0.73071 1786200000.0
5100.0 4.5 2.07838 -4.17477 4.62159 -1.34345 548247000.0
5200.0 4.5 2.13073 -4.41645 5.04073 -1.56908 688327000.0
5300.0 4.5 2.14645 -4.54198 5.32592 -1.74556 795659000.0
5400.0 4.5 2.12054 -4.51662 5.41284 -1.83791 984365000.0
5500.0 4.5 1.99984 -4.21496 5.17031 -1.79604 269294000.0
5600.0 4.5 1.85862 -3.83011 4.82653 -1.71662 166912000.0
5700.0 4.5 1.61928 -3.15596 4.1304 -1.48782 113836000.0
5800.0 4.5 1.56699 -2.99319 4.08717 -1.56518 78970400.0
5900.0 4.5 1.5778 -2.98663 4.10566 -1.60214 54802400.0
6000.0 4.5 1.61443 -2.92805 3.97725 -1.56449 47126300.0
6100.0 4.5 1.55093 -2.62748 3.57525 -1.40864 40318600.0
6200.0 4.5 1.59318 -2.61016 3.49161 -1.38048 35996200.0
6300.0 4.5 1.36805 -1.90238 2.64083 -1.04347 31596100.0
6400.0 4.5 1.57136 -2.3151 3.03396 -1.20522 28233300.0
6500.0 4.5 1.72268 -2.59671 3.26657 -1.29007 23445100.0
6600.0 4.5 1.93386 -2.97665 3.54417 -1.37293 19681000.0
6700.0 4.5 1.98282 -2.9393 3.36186 -1.27252 15568300.0
6800.0 4.5 1.86901 -2.49553 2.75524 -1.01474 12076700.0
6900.0 4.5 2.13794 -3.08164 3.30969 -1.22105 8641240.0
7000.0 4.5 2.2008 -3.14787 3.29003 -1.19585 7525580.0
7200.0 4.5 2.53608 -3.83112 3.8336 -1.36003 5591560.0
7400.0 4.5 2.98333 -4.80602 4.71194 -1.67015 5109330.0
7600.0 4.5 3.00788 -4.80119 4.57846 -1.57592 5330870.0
7800.0 4.5 2.91026 -4.56962 4.29344 -1.46241 5799480.0
8000.0 4.5 2.97833 -4.71498 4.36563 -1.46723 6438370.0
8200.0 4.5 3.13341 -5.08618 4.68742 -1.56979 7245190.0
8400.0 4.5 3.2279 -5.32508 4.88971 -1.63179 8370220.0
8600.0 4.5 3.33311 -5.571 5.08999 -1.68847 9515330.0
8800.0 4.5 3.41594 -5.76267 5.24649 -1.73295 8382980.0
9000.0 4.5 3.48089 -5.91015 5.37276 -1.77395 8653310.0
9200.0 4.5 3.50387 -5.95395 5.40528 -1.78343 9533170.0
9400.0 4.5 3.56416 -6.06717 5.49877 -1.81325 10468100.0
9600.0 4.5 3.62886 -6.16756 5.57307 -1.83518 11338200.0
9800.0 4.5 3.6959 -6.28693 5.67003 -1.86677 12381000.0
10000.0 4.5 3.83711 -6.55352 5.89915 -1.94194 13353200.0
10200.0 4.5 3.86791 -6.58149 5.90533 -1.94103 14712900.0
10400.0 4.5 3.96783 -6.75683 6.04718 -1.98582 15800200.0
10600.0 4.5 4.06989 -6.93763 6.19375 -2.03208 16843400.0
10800.0 4.5 4.14811 -7.0756 6.30498 -2.06746 18397700.0
11000.0 4.5 4.2856 -7.32958 6.51454 -2.13372 18602600.0
11200.0 4.5 4.52685 -7.80215 6.92242 -2.26609 18154300.0
11400.0 4.5 4.72754 -8.18286 7.23952 -2.36613 17850300.0
11600.0 4.5 4.78627 -8.27544 7.29807 -2.38063 19001200.0
11800.0 4.5 4.88432 -8.46442 7.45197 -2.42885 20235400.0
12000.0 4.5 4.96431 -8.61979 7.57587 -2.46693 21470100.0
2300.0 5.0 -0.27814 1.07095 -0.12153 0.25696 34.3588
2400.0 5.0 -0.13584 0.45139 0.80804 -0.16461 71.4803
2500.0 5.0 -0.09325 0.56566 0.80472 -0.29826 153.093
2600.0 5.0 -0.06051 0.99138 0.22107 -0.16138 225.821
2700.0 5.0 0.03558 1.23675 -0.25655 -0.00976 271.747
2900.0 5.0 1.1347 -0.45522 0.75144 -0.30055 14223.0
3100.0 5.0 1.91213 -1.97983 1.93902 -0.67786 3210070.0
3200.0 5.0 2.15274 -2.49494 2.37029 -0.81878 18815300.0
3300.0 5.0 2.27355 -2.76317 2.59238 -0.88995 55367600.0
3400.0 5.0 2.30019 -2.84924 2.66948 -0.91521 107527000.0
3500.0 5.0 2.24414 -2.77499 2.61483 -0.89742 168325000.0
3600.0 5.0 2.10898 -2.54186 2.42357 -0.8334 232671000.0
3700.0 5.0 1.95295 -2.28292 2.22534 -0.76848 298736000.0
3800.0 5.0 1.80632 -2.07409 2.08494 -0.72174 370642000.0
3900.0 5.0 1.68722 -1.91911 1.99613 -0.68795 440295000.0
4000.0 5.0 1.62566 -1.92229 2.0559 -0.69775 515291000.0
4100.0 5.0 1.54883 -1.89496 2.07507 -0.67942 589150000.0
4200.0 5.0 1.51804 -1.94764 2.13377 -0.65422 663909000.0
4300.0 5.0 1.43285 -1.89351 2.07027 -0.56079 737868000.0
4400.0 5.0 1.48845 -2.12743 2.20609 -0.51715 867919000.0
4500.0 5.0 1.48625 -2.1912 2.18713 -0.41669 985451000.0
4600.0 5.0 1.51965 -2.29408 2.18628 -0.33865 1214130000.0
4700.0 5.0 1.49508 -2.27688 2.15882 -0.3031 1568480000.0
4800.0 5.0 1.50716 -2.39536 2.31838 -0.35277 2047410000.0
4900.0 5.0 1.53925 -2.59407 2.61387 -0.47654 2743960000.0
5100.0 5.0 1.73224 -3.31848 3.69349 -1.00429 847140000.0
5200.0 5.0 1.75986 -3.50464 4.03781 -1.18804 1095820000.0
5300.0 5.0 1.76585 -3.62152 4.30908 -1.35036 1348760000.0
5400.0 5.0 1.76406 -3.70156 4.53068 -1.4956 1636980000.0
5500.0 5.0 1.73184 -3.66667 4.60938 -1.58331 694997000.0
5600.0 5.0 1.58313 -3.29246 4.36839 -1.5891 456438000.0
5700.0 5.0 1.50243 -3.0756 4.21262 -1.58258 316877000.0
5800.0 5.0 1.40717 -2.78662 3.93842 -1.51641 221218000.0
5900.0 5.0 1.32327 -2.51182 3.66074 -1.44256 165217000.0
6000.0 5.0 1.29027 -2.36177 3.4999 -1.40593 128880000.0
6100.0 5.0 1.26069 -2.22494 3.34025 -1.35885 109645000.0
6200.0 5.0 1.17808 -1.90524 2.94493 -1.2134 93575500.0
6300.0 5.0 1.27494 -2.07124 3.10042 -1.29347 80498600.0
6400.0 5.0 1.28426 -1.97129 2.90973 -1.21204 70247600.0
6500.0 5.0 1.29346 -1.87823 2.72559 -1.1321 60265700.0
6600.0 5.0 1.26866 -1.68953 2.42898 -1.0061 50753800.0
6700.0 5.0 1.42045 -1.98649 2.68185 -1.0991 40525400.0
6800.0 5.0 1.50051 -2.07543 2.67432 -1.07669 30546700.0
6900.0 5.0 1.50091 -1.94555 2.41378 -0.95072 22895700.0
7000.0 5.0 1.55966 -1.99609 2.37754 -0.92092 17323400.0
7200.0 5.0 1.81331 -2.49529 2.74794 -1.02804 9793450.0
7400.0 5.0 2.03828 -2.95557 3.10037 -1.13219 8070330.0
7600.0 5.0 2.18814 -3.24931 3.28657 -1.1732 7531270.0
7800.0 5.0 2.34506 -3.60751 3.57318 -1.25745 7696860.0
8000.0 5.0 2.43944 -3.82884 3.73195 -1.29627 8266380.0
8200.0 5.0 2.3065 -3.52746 3.37718 -1.15406 9121990.0
8400.0 5.0 2.34765 -3.66368 3.49861 -1.19603 10446000.0
8600.0 5.0 2.44084 -3.90858 3.71992 -1.27069 12124200.0
8800.0 5.0 2.47392 -3.99086 3.76473 -1.27713 13530700.0
9000.0 5.0 2.50178 -4.06589 3.80668 -1.28149 11084500.0
9200.0 5.0 2.60203 -4.29171 4.0021 -1.34291 11568700.0
9400.0 5.0 2.62133 -4.35299 4.06159 -1.36514 12698200.0
9600.0 5.0 2.641 -4.38528 4.08329 -1.37187 13783600.0
9800.0 5.0 2.68771 -4.47176 4.1545 -1.39535 15087000.0
10000.0 5.0 2.70941 -4.48925 4.15239 -1.39137 16159000.0
10200.0 5.0 2.78551 -4.63002 4.27095 -1.42994 17397700.0
