Teff log(g) a1 a2 a3 a4 I1 beaming
9500.0 6.75 -0.0871 2.6311 -2.919 1.0245 9.49593e-05 -0.2939
10000.0 6.75 0.1216 2.1405 -2.5139 0.9071 0.000112742 -0.1532
10500.0 6.75 0.2816 1.6483 -1.9947 0.7252 0.000130152 -0.0275
11000.0 6.75 0.4252 1.061 -1.2864 0.4646 0.000145219 0.0854
11500.0 6.75 0.5743 0.455 -0.541 0.1829 0.00015953 0.1873
12000.0 6.75 0.6531 0.1751 -0.2087 0.0517 0.000173858 0.2796
12500.0 6.75 0.6918 0.0713 -0.1198 0.0227 0.000187863 0.3636
13000.0 6.75 0.7179 -0.0029 -0.0613 0.0055 0.000201774 0.4402
13500.0 6.75 0.7348 -0.0606 -0.0133 -0.0093 0.000215754 0.5104
14000.0 6.75 0.7434 -0.1013 0.0215 -0.0203 0.000229754 0.5749
14500.0 6.75 0.7466 -0.1297 0.0452 -0.0277 0.000243866 0.6344
15000.0 6.75 0.7472 -0.1521 0.0645 -0.0337 0.000258132 0.6893
15500.0 6.75 0.7464 -0.171 0.0808 -0.0387 0.000272581 0.7403
16000.0 6.75 0.7452 -0.1887 0.0966 -0.0437 0.000287239 0.7876
16500.0 6.75 0.7444 -0.2071 0.1135 -0.0491 0.000302119 0.8316
17000.0 6.75 0.7435 -0.2247 0.1301 -0.0545 0.000317237 0.8727
20000.0 6.75 0.7605 -0.3757 0.281 -0.107 0.000413511 1.0708
25000.0 6.75 0.8896 -0.8201 0.7297 -0.267 0.00060202 1.284
30000.0 6.75 0.9323 -1.0008 0.8669 -0.3036 0.000856085 1.419
35000.0 6.75 0.729 -0.6888 0.5481 -0.1843 0.00113955 1.5118
40000.0 6.75 0.5949 -0.5206 0.4141 -0.1422 0.00136418 1.5793
45000.0 6.75 0.5389 -0.4974 0.4229 -0.1513 0.00155053 1.6305
50000.0 6.75 0.52 -0.5377 0.4886 -0.1795 0.00172227 1.6707
55000.0 6.75 0.52 -0.6043 0.5752 -0.2142 0.0018798 1.7031
60000.0 6.75 0.5331 -0.6835 0.6672 -0.2495 0.00202449 1.7297
3750.0 7.0 0.9833 0.0253 -0.5163 0.2623 1.1741e-06 -4.9907
4000.0 7.0 1.3576 -0.9721 0.529 -0.127 1.52106e-06 -4.493
4250.0 7.0 1.6016 -1.6434 1.2425 -0.3952 2.02592e-06 -4.0544
4500.0 7.0 1.7142 -1.9684 1.5942 -0.5285 2.75116e-06 -3.6653
4750.0 7.0 1.7843 -2.1546 1.7983 -0.6062 3.75022e-06 -3.3179
5000.0 7.0 1.5381 -1.4383 1.0287 -0.3138 5.21468e-06 -3.006
5250.0 7.0 1.394 -1.043 0.6325 -0.1692 6.99539e-06 -2.7248
5500.0 7.0 1.1678 -0.445 0.0471 0.0415 9.12386e-06 -2.47
5750.0 7.0 0.8137 0.4452 -0.8034 0.3394 1.16052e-05 -2.2382
6000.0 7.0 0.4298 1.379 -1.677 0.6362 1.44204e-05 -2.0266
6250.0 7.0 0.1179 2.0948 -2.3133 0.8401 1.75488e-05 -1.8329
6500.0 7.0 -0.0719 2.4757 -2.6046 0.9176 2.09841e-05 -1.6549
7000.0 7.0 -0.197 2.6085 -2.5898 0.8684 2.88415e-05 -1.3394
7500.0 7.0 -0.2028 2.5156 -2.4175 0.7796 3.81585e-05 -1.069
8000.0 7.0 -0.2017 2.496 -2.3893 0.7576 4.91515e-05 -0.8351
8500.0 7.0 -0.2079 2.5949 -2.5625 0.8278 6.19956e-05 -0.6312
9000.0 7.0 -0.1877 2.7182 -2.8476 0.9631 7.67627e-05 -0.4521
9500.0 7.0 -0.0686 2.6011 -2.92 1.0355 9.32935e-05 -0.2939
10000.0 7.0 0.138 2.135 -2.5548 0.9345 0.000110922 -0.1532
10500.0 7.0 0.3059 1.6585 -2.0817 0.7733 0.000128364 -0.0275
11000.0 7.0 0.4235 1.2066 -1.5432 0.5721 0.000144731 0.0854
11500.0 7.0 0.5386 0.6866 -0.8957 0.3314 0.000158442 0.1873
12000.0 7.0 0.6495 0.2228 -0.3088 0.1011 0.000172667 0.2796
12500.0 7.0 0.7005 0.0409 -0.0961 0.0166 0.000186904 0.3636
13000.0 7.0 0.7275 -0.0374 -0.0287 -0.0055 0.000200968 0.4402
13500.0 7.0 0.745 -0.093 0.0153 -0.0185 0.000214962 0.5104
14000.0 7.0 0.7565 -0.1386 0.0544 -0.0309 0.000229119 0.5749
14500.0 7.0 0.7604 -0.1679 0.0789 -0.0384 0.000243334 0.6344
15000.0 7.0 0.761 -0.1892 0.0965 -0.0438 0.000257665 0.6893
15500.0 7.0 0.7616 -0.2109 0.1159 -0.05 0.000272162 0.7403
16000.0 7.0 0.7604 -0.2283 0.1314 -0.0549 0.00028686 0.7876
16500.0 7.0 0.7593 -0.2455 0.1471 -0.0599 0.000301776 0.8316
17000.0 7.0 0.7573 -0.2602 0.1606 -0.0642 0.000316933 0.8727
20000.0 7.0 0.7745 -0.4107 0.3115 -0.1168 0.000413405 1.0708
25000.0 7.0 0.8981 -0.8428 0.7488 -0.2729 0.00060224 1.284
30000.0 7.0 0.9394 -1.0248 0.89 -0.3116 0.000856295 1.419
35000.0 7.0 0.7118 -0.656 0.5153 -0.1722 0.00113749 1.5118
40000.0 7.0 0.5673 -0.4629 0.3564 -0.121 0.00135986 1.5793
45000.0 7.0 0.5024 -0.4188 0.344 -0.1223 0.00154422 1.6305
50000.0 7.0 0.4733 -0.4354 0.3858 -0.1418 0.00171309 1.6707
55000.0 7.0 0.4657 -0.4812 0.4501 -0.1682 0.00186403 1.7031
60000.0 7.0 0.4695 -0.5419 0.5252 -0.1976 0.00200812 1.7297
65000.0 7.0 0.3262 0.0291 -0.1042 0.0388 0.00247731 1.7519
70000.0 7.0 0.3043 0.0312 -0.0902 0.0309 0.00262603 1.7708
75000.0 7.0 0.2902 0.0201 -0.0651 0.0195 0.00277277 1.787
80000.0 7.0 0.283 -0.0025 -0.0302 0.0049 0.00291833 1.8011
85000.0 7.0 0.2813 -0.0339 0.0121 -0.0122 0.00306338 1.8135
90000.0 7.0 0.284 -0.0719 0.0594 -0.0307 0.00320805 1.8244
100000.0 7.0 0.2945 -0.1534 0.1573 -0.0686 0.00349789 1.8428
3750.0 7.25 1.0583 -0.161 -0.3197 0.189 1.22493e-06 -4.9907
4000.0 7.25 1.4009 -1.0768 0.6418 -0.1697 1.57289e-06 -4.493
4250.0 7.25 1.6263 -1.6986 1.3022 -0.418 2.07108e-06 -4.0544
4500.0 7.25 1.7337 -2.0123 1.6406 -0.546 2.78624e-06 -3.6653
4750.0 7.25 1.7794 -2.148 1.7924 -0.6044 3.77044e-06 -3.3179
5000.0 7.25 1.5752 -1.5369 1.1271 -0.3496 5.21098e-06 -3.006
5250.0 7.25 1.4541 -1.2049 0.7925 -0.2271 6.99116e-06 -2.7248
5500.0 7.25 1.2554 -0.6745 0.2658 -0.0361 9.11351e-06 -2.47
5750.0 7.25 0.9602 0.079 -0.4613 0.2214 1.15891e-05 -2.2382
6000.0 7.25 0.5936 0.9812 -1.313 0.5147 1.441e-05 -2.0266
6250.0 7.25 0.2522 1.7861 -2.048 0.7576 1.75468e-05 -1.8329
6500.0 7.25 0.0155 2.2957 -2.4723 0.8839 2.09884e-05 -1.6549
7000.0 7.25 -0.1668 2.5764 -2.6048 0.8868 2.88173e-05 -1.3394
7500.0 7.25 -0.1835 2.5151 -2.4704 0.8137 3.80184e-05 -1.069
8000.0 7.25 -0.1749 2.4797 -2.4339 0.7919 4.87815e-05 -0.8351
8500.0 7.25 -0.1695 2.5436 -2.5717 0.8505 6.12946e-05 -0.6312
9000.0 7.25 -0.137 2.6138 -2.7858 0.9562 7.56509e-05 -0.4521
9500.0 7.25 -0.0243 2.4989 -2.8452 1.0192 9.17593e-05 -0.2939
10000.0 7.25 0.172 2.076 -2.5346 0.9392 0.000109116 -0.1532
10500.0 7.25 0.3511 1.5876 -2.0663 0.7821 0.000126552 -0.0275
11000.0 7.25 0.4696 1.1885 -1.6203 0.6186 0.000143429 0.0854
11500.0 7.25 0.5503 0.7981 -1.1185 0.4261 0.000158149 0.1873
12000.0 7.25 0.6406 0.3594 -0.5564 0.2131 0.000171437 0.2796
12500.0 7.25 0.715 0.0274 -0.1224 0.0372 0.000185642 0.3636
13000.0 7.25 0.7456 -0.0929 0.0209 -0.021 0.000199902 0.4402
13500.0 7.25 0.7612 -0.1453 0.0662 -0.0361 0.000214061 0.5104
14000.0 7.25 0.7712 -0.1842 0.097 -0.0453 0.000228233 0.5749
14500.0 7.25 0.7782 -0.2186 0.126 -0.0543 0.000242572 0.6344
15000.0 7.25 0.7811 -0.2447 0.1486 -0.0615 0.000256962 0.6893
15500.0 7.25 0.7796 -0.26 0.1609 -0.065 0.000271519 0.7403
16000.0 7.25 0.7782 -0.2763 0.1753 -0.0695 0.00028626 0.7876
16500.0 7.25 0.7763 -0.2908 0.1882 -0.0736 0.000301217 0.8316
17000.0 7.25 0.7759 -0.3091 0.2055 -0.0793 0.000316401 0.8727
20000.0 7.25 0.7901 -0.4509 0.3478 -0.1288 0.000413078 1.0708
25000.0 7.25 0.9079 -0.8695 0.7721 -0.2803 0.000602351 1.284
30000.0 7.25 0.937 -1.026 0.8899 -0.311 0.000856659 1.419
35000.0 7.25 0.7027 -0.6423 0.502 -0.1673 0.00113563 1.5118
40000.0 7.25 0.5493 -0.4266 0.3199 -0.1075 0.00135583 1.5793
45000.0 7.25 0.4755 -0.3609 0.2853 -0.1006 0.00153832 1.6305
50000.0 7.25 0.4394 -0.3599 0.3092 -0.1135 0.00170361 1.6707
55000.0 7.25 0.4249 -0.39 0.3578 -0.1342 0.00185275 1.7031
60000.0 7.25 0.4219 -0.4359 0.4182 -0.1584 0.00199665 1.7297
3750.0 7.5 1.1254 -0.3274 -0.1423 0.1224 1.27826e-06 -4.9907
4000.0 7.5 1.441 -1.1735 0.7473 -0.21 1.62918e-06 -4.493
4250.0 7.5 1.647 -1.7431 1.3511 -0.4368 2.12186e-06 -4.0544
4500.0 7.5 1.7489 -2.043 1.6731 -0.5583 2.8272e-06 -3.6653
4750.0 7.5 1.7907 -2.1741 1.819 -0.6143 3.79669e-06 -3.3179
5000.0 7.5 1.6102 -1.6263 1.2161 -0.3819 5.21028e-06 -3.006
5250.0 7.5 1.4849 -1.2928 0.8792 -0.2585 6.98916e-06 -2.7248
5500.0 7.5 1.3327 -0.8789 0.464 -0.1071 9.11308e-06 -2.47
5750.0 7.5 1.0837 -0.2343 -0.1654 0.118 1.15827e-05 -2.2382
6000.0 7.5 0.7514 0.5931 -0.954 0.3931 1.4405e-05 -2.0266
6250.0 7.5 0.4018 1.4335 -1.735 0.6567 1.75524e-05 -1.8329
6500.0 7.5 0.1225 2.0622 -2.2848 0.8301 2.10081e-05 -1.6549
7000.0 7.5 -0.1262 2.5089 -2.5767 0.888 2.88181e-05 -1.3394
7500.0 7.5 -0.1673 2.5074 -2.5008 0.8355 3.7941e-05 -1.069
8000.0 7.5 -0.1503 2.4508 -2.4479 0.8102 4.85152e-05 -0.8351
8500.0 7.5 -0.13 2.4735 -2.546 0.8562 6.07327e-05 -0.6312
9000.0 7.5 -0.0827 2.4941 -2.7025 0.94 7.47026e-05 -0.4521
9500.0 7.5 0.029 2.3708 -2.7428 0.993 9.03601e-05 -0.2939
10000.0 7.5 0.2269 1.95 -2.4361 0.9137 0.000107412 -0.1532
10500.0 7.5 0.4165 1.4427 -1.9587 0.7546 0.000124823 -0.0275
11000.0 7.5 0.5456 1.0433 -1.5368 0.6036 0.000141723 0.0854
11500.0 7.5 0.6235 0.7163 -1.1317 0.4479 0.000157843 0.1873
12000.0 7.5 0.672 0.4092 -0.7151 0.2865 0.000171073 0.2796
12500.0 7.5 0.7342 0.0672 -0.258 0.1083 0.000184341 0.3636
13000.0 7.5 0.7773 -0.1589 0.0535 -0.0226 0.000198583 0.4402
13500.0 7.5 0.79 -0.2296 0.1451 -0.0621 0.000212924 0.5104
14000.0 7.5 0.7945 -0.2565 0.1685 -0.0703 0.000227241 0.5749
14500.0 7.5 0.7971 -0.2767 0.1821 -0.0737 0.000241557 0.6344
15000.0 7.5 0.7982 -0.2942 0.1928 -0.0756 0.000255892 0.6893
15500.0 7.5 0.7952 -0.306 0.2032 -0.079 0.000270752 0.7403
16000.0 7.5 0.7928 -0.3189 0.214 -0.0822 0.000285547 0.7876
16500.0 7.5 0.7924 -0.3365 0.2302 -0.0875 0.000300539 0.8316
17000.0 7.5 0.7917 -0.3535 0.2462 -0.0928 0.000315759 0.8727
20000.0 7.5 0.8074 -0.4967 0.3903 -0.1431 0.000412636 1.0708
25000.0 7.5 0.922 -0.9071 0.807 -0.2921 0.000602476 1.284
30000.0 7.5 0.935 -1.0288 0.8915 -0.3111 0.000857271 1.419
35000.0 7.5 0.692 -0.6242 0.4841 -0.1606 0.00113417 1.5118
40000.0 7.5 0.5349 -0.3985 0.2916 -0.0969 0.00135231 1.5793
45000.0 7.5 0.4534 -0.3136 0.2372 -0.0827 0.00153312 1.6305
50000.0 7.5 0.4144 -0.3052 0.2535 -0.0929 0.0016966 1.6707
55000.0 7.5 0.3946 -0.3229 0.2895 -0.109 0.00184466 1.7031
60000.0 7.5 0.3867 -0.3558 0.3366 -0.1282 0.00198302 1.7297
65000.0 7.5 0.164 0.2686 -0.3144 0.1121 0.00228352 1.7519
70000.0 7.5 0.1334 0.2944 -0.3272 0.1148 0.00241909 1.7708
75000.0 7.5 0.1095 0.3094 -0.3312 0.1146 0.00255119 1.787
80000.0 7.5 0.0911 0.3162 -0.3282 0.1122 0.00268124 1.8011
85000.0 7.5 0.0772 0.3159 -0.3195 0.1078 0.00281103 1.8135
90000.0 7.5 0.0674 0.3093 -0.3054 0.1016 0.00293969 1.8244
100000.0 7.5 0.0512 0.293 -0.2754 0.0889 0.00319616 1.8428
3750.0 7.75 1.1941 -0.4986 0.0411 0.0533 1.33445e-06 -4.9907
4000.0 7.75 1.4793 -1.2654 0.8479 -0.2485 1.69001e-06 -4.493
4250.0 7.75 1.665 -1.7801 1.3924 -0.4529 2.17836e-06 -4.0544
4500.0 7.75 1.7606 -2.064 1.696 -0.5671 2.87455e-06 -3.6653
4750.0 7.75 1.8007 -2.1942 1.8395 -0.622 3.82955e-06 -3.3179
5000.0 7.75 1.6483 -1.7203 1.31 -0.4162 5.21239e-06 -3.006
5250.0 7.75 1.5043 -1.349 0.9344 -0.2786 6.98726e-06 -2.7248
5500.0 7.75 1.3755 -0.9996 0.5826 -0.15 9.11712e-06 -2.47
5750.0 7.75 1.18 -0.4843 0.0737 0.0334 1.15893e-05 -2.2382
6000.0 7.75 0.8943 0.2372 -0.6215 0.2786 1.44087e-05 -2.0266
6250.0 7.75 0.5571 1.059 -1.394 0.5434 1.75669e-05 -1.8329
6500.0 7.75 0.2525 1.7614 -2.0237 0.7481 2.10329e-05 -1.6549
7000.0 7.75 -0.0731 2.4071 -2.5126 0.876 2.8852e-05 -1.3394
7500.0 7.75 -0.1417 2.4635 -2.4839 0.8378 3.79043e-05 -1.069
8000.0 7.75 -0.1313 2.4198 -2.4431 0.8172 4.83345e-05 -0.8351
8500.0 7.75 -0.1018 2.417 -2.5179 0.8564 6.0287e-05 -0.6312
9000.0 7.75 -0.0449 2.4086 -2.6439 0.9296 7.38765e-05 -0.4521
9500.0 7.75 0.0882 2.2184 -2.6074 0.9528 8.91311e-05 -0.2939
10000.0 7.75 0.2851 1.8089 -2.3167 0.8797 0.000105793 -0.1532
10500.0 7.75 0.4906 1.2655 -1.8084 0.7101 0.000123107 -0.0275
11000.0 7.75 0.6377 0.8237 -1.3524 0.5476 0.00014005 0.0854
11500.0 7.75 0.73 0.4952 -0.9735 0.405 0.000156475 0.1873
12000.0 7.75 0.7704 0.2504 -0.6384 0.2719 0.000171465 0.2796
12500.0 7.75 0.7912 0.0324 -0.3239 0.149 0.000183858 0.3636
13000.0 7.75 0.8246 -0.2114 0.0239 0.0087 0.000197195 0.4402
13500.0 7.75 0.8403 -0.3499 0.2361 -0.0852 0.000211502 0.5104
14000.0 7.75 0.8354 -0.3747 0.2823 -0.1087 0.000225966 0.5749
14500.0 7.75 0.8278 -0.3707 0.277 -0.1073 0.00024047 0.6344
15000.0 7.75 0.8229 -0.3696 0.2682 -0.1025 0.000254938 0.6893
15500.0 7.75 0.82 -0.3777 0.2725 -0.103 0.000269621 0.7403
16000.0 7.75 0.8198 -0.3945 0.2878 -0.108 0.000284631 0.7876
16500.0 7.75 0.8174 -0.4061 0.2975 -0.1109 0.000299675 0.8316
17000.0 7.75 0.8175 -0.4237 0.3139 -0.1163 0.000314929 0.8727
20000.0 7.75 0.828 -0.5523 0.4433 -0.1614 0.000412017 1.0708
25000.0 7.75 0.9329 -0.9378 0.8352 -0.3014 0.000602544 1.284
30000.0 7.75 0.9347 -1.0355 0.8969 -0.3126 0.000858005 1.419
35000.0 7.75 0.6852 -0.6162 0.4769 -0.158 0.00113286 1.5118
40000.0 7.75 0.5253 -0.3822 0.2755 -0.0909 0.00134904 1.5793
45000.0 7.75 0.4429 -0.2936 0.2171 -0.0752 0.00152833 1.6305
50000.0 7.75 0.3972 -0.2676 0.2148 -0.0784 0.00168863 1.6707
55000.0 7.75 0.3734 -0.2747 0.2399 -0.0904 0.00183341 1.7031
60000.0 7.75 0.3611 -0.2984 0.2778 -0.1063 0.00197401 1.7297
65000.0 7.75 0.2835 0.1407 -0.2289 0.0875 0.00243003 1.7519
70000.0 7.75 0.244 0.1884 -0.2625 0.0973 0.00256951 1.7708
75000.0 7.75 0.2113 0.2239 -0.2855 0.1036 0.00270504 1.787
80000.0 7.75 0.1845 0.2499 -0.3002 0.1071 0.00283865 1.8011
85000.0 7.75 0.1621 0.2689 -0.3095 0.109 0.00297171 1.8135
90000.0 7.75 0.1439 0.2809 -0.3126 0.1088 0.00310346 1.8244
100000.0 7.75 0.1115 0.3004 -0.3163 0.1078 0.00336555 1.8428
3750.0 8.0 1.2646 -0.675 0.2314 -0.0188 1.39708e-06 -4.9907
4000.0 8.0 1.5148 -1.3503 0.9418 -0.2847 1.75546e-06 -4.493
4250.0 8.0 1.6807 -1.8113 1.4281 -0.4669 2.24077e-06 -4.0544
4500.0 8.0 1.7711 -2.0811 1.7157 -0.575 2.92839e-06 -3.6653
4750.0 8.0 1.8071 -2.2029 1.8486 -0.6255 3.86969e-06 -3.3179
5000.0 8.0 1.6933 -1.8304 1.4224 -0.4577 5.21829e-06 -3.006
5250.0 8.0 1.5372 -1.433 1.0161 -0.3078 6.98736e-06 -2.7248
5500.0 8.0 1.423 -1.1283 0.7103 -0.1962 9.12292e-06 -2.47
5750.0 8.0 1.2649 -0.7043 0.2857 -0.0419 1.16038e-05 -2.2382
6000.0 8.0 1.0171 -0.0721 -0.33 0.1773 1.44261e-05 -2.0266
6250.0 8.0 0.7084 0.6881 -1.0512 0.4274 1.75896e-05 -1.8329
6500.0 8.0 0.3944 1.4278 -1.7281 0.6529 2.10699e-05 -1.6549
7000.0 8.0 -0.0087 2.2788 -2.4244 0.8562 2.8906e-05 -1.3394
7500.0 8.0 -0.1131 2.4089 -2.4529 0.8341 3.79243e-05 -1.069
8000.0 8.0 -0.127 2.4195 -2.4605 0.8293 4.82265e-05 -0.8351
8500.0 8.0 -0.0818 2.3654 -2.4781 0.8476 5.99561e-05 -0.6312
9000.0 8.0 -0.0136 2.3232 -2.5685 0.9083 7.32109e-05 -0.4521
9500.0 8.0 0.1308 2.1022 -2.5006 0.9203 8.80622e-05 -0.2939
10000.0 8.0 0.3428 1.6572 -2.1759 0.8352 0.000104327 -0.1532
10500.0 8.0 0.5661 1.0754 -1.6353 0.655 0.000121486 -0.0275
11000.0 8.0 0.7306 0.587 -1.1364 0.4775 0.000138427 0.0854
11500.0 8.0 0.8438 0.2151 -0.7268 0.3255 0.0001549 0.1873
12000.0 8.0 0.9031 -0.0438 -0.4007 0.1977 0.00017083 0.2796
12500.0 8.0 0.9098 -0.1977 -0.1608 0.0997 0.000184617 0.3636
13000.0 8.0 0.9067 -0.3316 0.055 0.0139 0.00019667 0.4402
13500.0 8.0 0.9115 -0.4789 0.2934 -0.0867 0.000210071 0.5104
14000.0 8.0 0.9045 -0.5478 0.4281 -0.1515 0.000224476 0.5749
14500.0 8.0 0.8828 -0.5279 0.4303 -0.1597 0.000239084 0.6344
15000.0 8.0 0.8631 -0.4926 0.3951 -0.1481 0.000253815 0.6893
15500.0 8.0 0.8488 -0.4651 0.3606 -0.1345 0.000268323 0.7403
16000.0 8.0 0.842 -0.4615 0.3528 -0.1305 0.000283383 0.7876
16500.0 8.0 0.8262 -0.4393 0.3282 -0.1209 0.000298701 0.8316
17000.0 8.0 0.8378 -0.4837 0.3719 -0.1363 0.000313968 0.8727
20000.0 8.0 0.844 -0.598 0.4865 -0.1761 0.000411268 1.0708
25000.0 8.0 0.9458 -0.974 0.869 -0.3129 0.000602533 1.284
30000.0 8.0 0.933 -1.0393 0.8997 -0.3131 0.000858849 1.419
35000.0 8.0 0.6793 -0.6099 0.4713 -0.1559 0.00113172 1.5118
40000.0 8.0 0.518 -0.3709 0.2647 -0.0868 0.00134606 1.5793
45000.0 8.0 0.4337 -0.2763 0.1996 -0.0685 0.00152396 1.6305
50000.0 8.0 0.3855 -0.2433 0.1898 -0.0689 0.00168281 1.6707
55000.0 8.0 0.3588 -0.243 0.2074 -0.0782 0.00182631 1.7031
60000.0 8.0 0.3434 -0.2583 0.2363 -0.0908 0.00196349 1.7297
3750.0 8.25 1.3181 -0.8062 0.3746 -0.0735 1.46096e-06 -4.9907
4000.0 8.25 1.5463 -1.4245 1.0249 -0.317 1.82603e-06 -4.493
4250.0 8.25 1.6943 -1.8368 1.4582 -0.4789 2.30934e-06 -4.0544
4500.0 8.25 1.7791 -2.091 1.728 -0.5801 2.98911e-06 -3.6653
4750.0 8.25 1.8089 -2.1993 1.8455 -0.6247 3.91833e-06 -3.3179
5000.0 8.25 1.7489 -1.9684 1.5665 -0.5116 5.22742e-06 -3.006
5250.0 8.25 1.5599 -1.4878 1.0679 -0.326 6.98955e-06 -2.7248
5500.0 8.25 1.4481 -1.1988 0.7792 -0.221 9.1289e-06 -2.47
5750.0 8.25 1.3038 -0.8178 0.399 -0.0834 1.16243e-05 -2.2382
6000.0 8.25 1.1175 -0.3285 -0.0856 0.0912 1.44556e-05 -2.0266
6250.0 8.25 0.8443 0.3514 -0.7373 0.3198 1.76247e-05 -1.8329
6500.0 8.25 0.5408 1.0791 -1.4141 0.5495 2.11172e-05 -1.6549
7000.0 8.25 0.0771 2.0953 -2.2816 0.817 2.89858e-05 -1.3394
7500.0 8.25 -0.0808 2.3466 -2.4152 0.8283 3.79859e-05 -1.069
8000.0 8.25 -0.098 2.3415 -2.3876 0.8064 4.81991e-05 -0.8351
8500.0 8.25 -0.0657 2.3111 -2.4221 0.8292 5.97286e-05 -0.6312
9000.0 8.25 0.0036 2.2599 -2.5003 0.8851 7.26817e-05 -0.4521
9500.0 8.25 0.1514 2.0323 -2.4285 0.8967 8.71496e-05 -0.2939
10000.0 8.25 0.3781 1.5576 -2.0801 0.8046 0.000103013 -0.1532
10500.0 8.25 0.6239 0.9296 -1.5027 0.6133 0.000119896 -0.0275
11000.0 8.25 0.8151 0.3639 -0.9246 0.4066 0.000136898 0.0854
11500.0 8.25 0.9479 -0.0596 -0.4679 0.2382 0.000153369 0.1873
12000.0 8.25 1.0305 -0.3651 -0.1086 0.1 0.000169498 0.2796
12500.0 8.25 1.0547 -0.538 0.1361 0.0003 0.000184878 0.3636
13000.0 8.25 1.0361 -0.6108 0.2818 -0.0615 0.000197693 0.4402
13500.0 8.25 1.0133 -0.6708 0.4096 -0.114 0.000209619 0.5104
14000.0 8.25 0.9961 -0.7405 0.5562 -0.1799 0.000223051 0.5749
14500.0 8.25 0.9686 -0.7471 0.6219 -0.2185 0.000237509 0.6344
15000.0 8.25 0.9319 -0.6882 0.587 -0.2139 0.000252295 0.6893
15500.0 8.25 0.8997 -0.619 0.5194 -0.1915 0.000267109 0.7403
16000.0 8.25 0.877 -0.5701 0.4637 -0.1704 0.000281603 0.7876
16500.0 8.25 0.8643 -0.546 0.433 -0.1576 0.00029714 0.8316
17000.0 8.25 0.8596 -0.55 0.4369 -0.1589 0.000312909 0.8727
20000.0 8.25 0.8649 -0.6571 0.5438 -0.1959 0.000410351 1.0708
25000.0 8.25 0.9542 -1.0005 0.8935 -0.3209 0.000602439 1.284
30000.0 8.25 0.9314 -1.0437 0.9032 -0.3139 0.000859745 1.419
35000.0 8.25 0.6752 -0.609 0.4719 -0.1562 0.00113065 1.5118
40000.0 8.25 0.5061 -0.3497 0.2445 -0.0795 0.0013433 1.5793
45000.0 8.25 0.428 -0.268 0.1917 -0.0655 0.0015199 1.6305
50000.0 8.25 0.3784 -0.2302 0.1766 -0.0639 0.00167665 1.6707
55000.0 8.25 0.3492 -0.223 0.1866 -0.0703 0.00181988 1.7031
60000.0 8.25 0.3317 -0.2318 0.2086 -0.0802 0.00195352 1.7297
65000.0 8.25 0.2988 0.1064 -0.197 0.0768 0.00240487 1.7519
70000.0 8.25 0.257 0.1633 -0.2418 0.091 0.0025404 1.7708
75000.0 8.25 0.2216 0.2092 -0.2765 0.1018 0.00267247 1.787
80000.0 8.25 0.1911 0.2465 -0.3037 0.1101 0.00280171 1.8011
85000.0 8.25 0.1646 0.2778 -0.3263 0.117 0.00292869 1.8135
90000.0 8.25 0.1415 0.3035 -0.3442 0.1223 0.00305499 1.8244
100000.0 8.25 0.0992 0.3506 -0.3773 0.1323 0.00330459 1.8428
3750.0 8.5 1.3745 -0.9464 0.5281 -0.1322 1.5303e-06 -4.9907
4000.0 8.5 1.5751 -1.4918 1.1011 -0.3467 1.90238e-06 -4.493
4250.0 8.5 1.7059 -1.8577 1.4841 -0.4894 2.38472e-06 -4.0544
4500.0 8.5 1.7846 -2.0942 1.7336 -0.5828 3.05772e-06 -3.6653
4750.0 8.5 1.8125 -2.1982 1.8453 -0.6249 3.97475e-06 -3.3179
5000.0 8.5 1.7198 -1.8708 1.4538 -0.4674 5.23738e-06 -3.006
5250.0 8.5 1.5913 -1.5607 1.1386 -0.3513 6.9952e-06 -2.7248
5500.0 8.5 1.4703 -1.2567 0.8339 -0.2402 9.13465e-06 -2.47
5750.0 8.5 1.3609 -0.9673 0.5457 -0.1358 1.16453e-05 -2.2382
6000.0 8.5 1.1991 -0.5404 0.1195 0.0183 1.44978e-05 -2.0266
6250.0 8.5 0.9622 0.0574 -0.4612 0.2241 1.7681e-05 -1.8329
6500.0 8.5 0.6836 0.7347 -1.0998 0.4442 2.1183e-05 -1.6549
7000.0 8.5 0.1821 1.8632 -2.0909 0.7608 2.90858e-05 -1.3394
7500.0 8.5 -0.0416 2.2721 -2.3699 0.821 3.80851e-05 -1.069
8000.0 8.5 -0.079 2.2929 -2.3457 0.7946 4.82367e-05 -0.8351
8500.0 8.5 -0.0501 2.251 -2.3525 0.8038 5.96047e-05 -0.6312
9000.0 8.5 0.0114 2.2093 -2.4322 0.8582 7.2295e-05 -0.4521
9500.0 8.5 0.1543 1.9946 -2.3743 0.8752 8.64057e-05 -0.2939
10000.0 8.5 0.384 1.5262 -2.0436 0.7923 0.000101873 -0.1532
10500.0 8.5 0.6559 0.8465 -1.4268 0.59 0.000118459 -0.0275
11000.0 8.5 0.8748 0.2109 -0.7833 0.3609 0.000135405 0.0854
11500.0 8.5 1.0317 -0.2884 -0.2467 0.1626 0.000151973 0.1873
12000.0 8.5 1.1375 -0.6521 0.1649 0.0064 0.00016812 0.2796
12500.0 8.5 1.185 -0.8725 0.4458 -0.1056 0.000183981 0.3636
13000.0 8.5 1.18 -0.9625 0.6013 -0.172 0.000198801 0.4402
