Teff log(g) a1 a2 a3 a4 I1 beaming
7500.0 6.25 -0.3165 2.773 -2.3805 0.6876 2.42721e-05 -2.3936
8000.0 6.25 -0.1666 2.1342 -1.6016 0.3758 3.11132e-05 -2.066
8500.0 6.25 0.0309 1.3809 -0.7459 0.0554 3.84957e-05 -1.7788
9000.0 6.25 0.2741 0.5617 0.1101 -0.2407 4.6539e-05 -1.5254
9500.0 6.25 0.553 -0.2697 0.8942 -0.4838 5.51717e-05 -1.3003
10000.0 6.25 0.7299 -0.7537 1.2785 -0.5739 6.38588e-05 -1.0995
10500.0 6.25 0.8092 -0.8914 1.2616 -0.5165 7.08997e-05 -0.9193
11000.0 6.25 0.8165 -0.8567 1.1317 -0.4448 7.86e-05 -0.757
11500.0 6.25 0.8032 -0.8219 1.0784 -0.4224 8.89663e-05 -0.6101
12000.0 6.25 0.7884 -0.7888 1.0415 -0.4112 0.000100872 -0.4766
12500.0 6.25 0.774 -0.7512 0.9974 -0.397 0.000113882 -0.355
13000.0 6.25 0.7621 -0.7183 0.9556 -0.3828 0.000127859 -0.2437
13500.0 6.25 0.7521 -0.6894 0.9168 -0.369 0.000142712 -0.1417
14000.0 6.25 0.7445 -0.6678 0.8858 -0.3581 0.000158376 -0.0478
14500.0 6.25 0.7383 -0.6506 0.8599 -0.3487 0.000174808 0.0389
15000.0 6.25 0.7334 -0.6375 0.8389 -0.3412 0.000191984 0.1191
15500.0 6.25 0.7266 -0.621 0.8152 -0.3327 0.000209896 0.1934
16000.0 6.25 0.7252 -0.6168 0.804 -0.3287 0.000228529 0.2625
16500.0 6.25 0.7226 -0.6102 0.7905 -0.3237 0.000247883 0.3268
17000.0 6.25 0.7213 -0.6058 0.7788 -0.3192 0.000267971 0.3869
20000.0 6.25 0.7686 -0.7098 0.842 -0.3392 0.00040393 0.6765
25000.0 6.25 0.9591 -1.1013 1.1484 -0.4366 0.000697897 0.9874
30000.0 6.25 0.9232 -0.9339 0.859 -0.3086 0.00113457 1.1832
35000.0 6.25 0.7085 -0.5736 0.4724 -0.1649 0.00165674 1.3169
40000.0 6.25 0.6263 -0.5292 0.4568 -0.1654 0.00207324 1.4137
45000.0 6.25 0.6162 -0.6093 0.5631 -0.209 0.00242035 1.4868
50000.0 6.25 0.6361 -0.7329 0.7062 -0.2642 0.00274422 1.5439
55000.0 6.25 0.6692 -0.8659 0.8525 -0.3194 0.00304013 1.5897
60000.0 6.25 0.7088 -1.0001 0.9957 -0.3726 0.00332159 1.6272
3750.0 6.5 -0.6866 3.8207 -3.9155 1.3926 2.28979e-07 -7.7372
4000.0 6.5 -0.1663 2.8138 -3.1311 1.1672 3.37218e-07 -7.0664
4250.0 6.5 0.4288 1.4337 -1.8095 0.7058 5.14352e-07 -6.4745
4500.0 6.5 0.8355 0.4297 -0.7879 0.3333 7.9739e-07 -5.9487
4750.0 6.5 1.0944 -0.1913 -0.14 0.0931 1.2328e-06 -5.4783
5000.0 6.5 0.6536 0.8506 -1.0606 0.4063 1.56134e-06 -5.0553
5250.0 6.5 0.5926 0.9878 -1.1389 0.4252 2.60614e-06 -4.6729
5500.0 6.5 0.4457 1.3313 -1.415 0.5121 3.99565e-06 -4.3255
5750.0 6.5 0.2272 1.8795 -1.915 0.6764 5.69967e-06 -4.0088
6000.0 6.5 0.0019 2.4645 -2.478 0.8649 7.68199e-06 -3.7188
6250.0 6.5 -0.1694 2.8885 -2.8739 0.9908 9.93345e-06 -3.4525
6500.0 6.5 -0.2698 3.1017 -3.0442 1.0326 1.24354e-05 -3.2071
7000.0 6.5 -0.344 3.1643 -3.0091 0.9816 1.81267e-05 -2.7703
7500.0 6.5 -0.3154 2.9128 -2.6431 0.8131 2.45763e-05 -2.3936
8000.0 6.5 -0.2204 2.4434 -2.0451 0.565 3.16484e-05 -2.066
8500.0 6.5 -0.0634 1.7854 -1.2606 0.2591 3.93167e-05 -1.7788
9000.0 6.5 0.1456 1.008 -0.3881 -0.0633 4.7659e-05 -1.5254
9500.0 6.5 0.4258 0.1042 0.5408 -0.3795 5.66601e-05 -1.3003
10000.0 6.5 0.6525 -0.5696 1.165 -0.5669 6.59421e-05 -1.0995
10500.0 6.5 0.7684 -0.8612 1.3444 -0.5839 7.43098e-05 -0.9193
11000.0 6.5 0.8069 -0.8842 1.2249 -0.4974 8.12191e-05 -0.757
11500.0 6.5 0.7944 -0.818 1.0938 -0.4331 9.03611e-05 -0.6101
12000.0 6.5 0.7773 -0.7738 1.036 -0.4108 0.000101841 -0.4766
12500.0 6.5 0.7629 -0.7382 0.9941 -0.3973 0.000114608 -0.355
13000.0 6.5 0.7349 -0.668 0.9152 -0.3696 0.000128419 -0.2437
13500.0 6.5 0.7404 -0.6736 0.9104 -0.3681 0.000143137 -0.1417
14000.0 6.5 0.7308 -0.6463 0.8729 -0.3546 0.000158723 -0.0478
14500.0 6.5 0.7252 -0.6295 0.8468 -0.3451 0.000175122 0.0389
15000.0 6.5 0.7215 -0.6183 0.8271 -0.338 0.000192298 0.1191
15500.0 6.5 0.7157 -0.603 0.8039 -0.3295 0.00021023 0.1934
16000.0 6.5 0.7137 -0.5968 0.7902 -0.3245 0.000228902 0.2625
16500.0 6.5 0.7123 -0.5919 0.7781 -0.3201 0.000248316 0.3268
17000.0 6.5 0.711 -0.5872 0.7659 -0.3154 0.00026846 0.3869
20000.0 6.5 0.7642 -0.7011 0.8368 -0.3379 0.000404891 0.6765
25000.0 6.5 0.9581 -1.0974 1.145 -0.4355 0.00069971 0.9874
30000.0 6.5 0.9141 -0.9146 0.8399 -0.3018 0.00113616 1.1832
35000.0 6.5 0.6823 -0.5161 0.4152 -0.144 0.00165333 1.3169
40000.0 6.5 0.5822 -0.4318 0.36 -0.1302 0.00206523 1.4137
45000.0 6.5 0.556 -0.4764 0.4307 -0.1608 0.002408 1.4868
50000.0 6.5 0.5607 -0.5676 0.5426 -0.205 0.0027252 1.5439
55000.0 6.5 0.5805 -0.6725 0.6618 -0.2505 0.0030142 1.5897
60000.0 6.5 0.6083 -0.7831 0.7826 -0.2957 0.00328915 1.6272
65000.0 6.5 0.4533 -0.1577 0.0996 -0.0415 0.00420119 1.6585
70000.0 6.5 0.4673 -0.2358 0.191 -0.0769 0.00449492 1.685
75000.0 6.5 0.4879 -0.3231 0.2895 -0.1144 0.00478639 1.7077
80000.0 6.5 0.5137 -0.4168 0.3923 -0.1531 0.00507694 1.7273
85000.0 6.5 0.5432 -0.5137 0.4965 -0.1919 0.0053675 1.7445
90000.0 6.5 0.5755 -0.6125 0.6009 -0.2305 0.00565879 1.7597
100000.0 6.5 0.6417 -0.8056 0.8025 -0.3045 0.00624584 1.7852
3750.0 6.75 -0.6347 3.7788 -3.9379 1.4178 2.43992e-07 -7.7372
4000.0 6.75 -0.0835 2.6487 -2.9886 1.1222 3.52695e-07 -7.0664
4250.0 6.75 0.5253 1.2132 -1.593 0.6288 5.28546e-07 -6.4745
4500.0 6.75 0.9485 0.1579 -0.5139 0.2334 8.08815e-07 -5.9487
4750.0 6.75 1.2086 -0.4848 0.1601 -0.0174 1.23927e-06 -5.4783
5000.0 6.75 0.7058 0.7302 -0.958 0.3715 1.49863e-06 -5.0553
5250.0 6.75 0.6746 0.806 -0.9883 0.3755 2.5016e-06 -4.6729
5500.0 6.75 0.5599 1.0717 -1.1939 0.4397 3.88957e-06 -4.3255
5750.0 6.75 0.3652 1.5475 -1.6146 0.5771 5.61519e-06 -4.0088
6000.0 6.75 0.1332 2.1429 -2.1811 0.7669 7.63756e-06 -3.7188
6250.0 6.75 -0.0652 2.644 -2.658 0.9234 9.93124e-06 -3.4525
6500.0 6.75 -0.2003 2.9666 -2.9537 1.0143 1.248e-05 -3.2071
7000.0 6.75 -0.306 3.1401 -3.0537 1.0174 1.8281e-05 -2.7703
7500.0 6.75 -0.3031 2.9977 -2.8299 0.9072 2.48822e-05 -2.3936
