Teff log(g) a1 a2 a3 a4 I1
7600.0 4.5 2.22142 -3.70998 3.49568 -1.20908 1587790.0
7800.0 4.5 2.02885 -3.23738 2.98539 -1.01794 1702210.0
8000.0 4.5 2.04882 -3.26991 2.98651 -1.01357 1800370.0
8200.0 4.5 2.10215 -3.3748 3.04808 -1.02601 1863570.0
8400.0 4.5 2.16788 -3.51403 3.1472 -1.05242 1923640.0
8600.0 4.5 2.27533 -3.74279 3.33019 -1.10704 1981850.0
8800.0 4.5 2.3752 -3.96008 3.50842 -1.16099 1933850.0
9000.0 4.5 2.45899 -4.15094 3.67094 -1.21178 1903630.0
9200.0 4.5 2.52865 -4.30605 3.8028 -1.25265 1983440.0
9400.0 4.5 2.59127 -4.44586 3.92442 -1.29112 2064820.0
9600.0 4.5 2.64622 -4.55329 4.01143 -1.31703 2118350.0
9800.0 4.5 2.68837 -4.64552 4.09166 -1.34266 2208930.0
10000.0 4.5 2.75292 -4.77438 4.20231 -1.37789 2272010.0
10200.0 4.5 2.83556 -4.94533 4.35615 -1.42905 2395290.0
10400.0 4.5 2.85752 -4.97693 4.37551 -1.43342 2464540.0
10600.0 4.5 2.95524 -5.17336 4.55004 -1.49115 2522480.0
10800.0 4.5 2.95574 -5.15968 4.52851 -1.48219 2655390.0
11000.0 4.5 3.03688 -5.31194 4.65547 -1.52219 2581610.0
11200.0 4.5 3.19371 -5.62297 4.92637 -1.61016 2429430.0
11400.0 4.5 3.26677 -5.74777 5.01843 -1.63575 2309750.0
11600.0 4.5 3.39387 -6.00642 5.24556 -1.7099 2376960.0
11800.0 4.5 3.44902 -6.1149 5.3347 -1.73746 2446310.0
12000.0 4.5 3.43387 -6.07461 5.28577 -1.71799 2517500.0
2300.0 5.0 1.2552 -0.80746 1.06204 -0.43123 5031.98
2400.0 5.0 1.17383 -0.45681 0.68073 -0.31428 5058.87
2500.0 5.0 1.06492 -0.08594 0.25522 -0.15516 4277.74
2600.0 5.0 1.41095 -0.6065 0.5366 -0.21547 3839.41
2700.0 5.0 1.93667 -1.60206 1.29179 -0.44236 8545.6
2900.0 5.0 3.02706 -4.07826 3.4367 -1.13632 51148.4
3100.0 5.0 3.41948 -5.17394 4.44159 -1.47176 21206400.0
3200.0 5.0 3.50925 -5.46375 4.71555 -1.56444 59818400.0
3300.0 5.0 3.54327 -5.6068 4.84546 -1.60563 96046500.0
3400.0 5.0 3.51774 -5.61372 4.86016 -1.61067 117893000.0
3500.0 5.0 3.41736 -5.45275 4.72458 -1.5658 126896000.0
3600.0 5.0 3.2486 -5.13895 4.44914 -1.47326 127754000.0
