Teff R M
16111.0 0.040821259662135796 0.20264
15968.0 0.04059115433904521 0.20264
15856.0 0.04041721662400811 0.20264
15740.0 0.040238001458721515 0.20264
15612.0 0.040045286215646125 0.20264
15492.0 0.039862671622571906 0.20264
15390.0 0.03970648125283684 0.20264
15294.0 0.03956046630453993 0.20264
15200.0 0.0394231572246983 0.20264
15099.0 0.03927682756330362 0.20264
15004.0 0.03912788758160041 0.20264
14905.0 0.03898624449343779 0.20264
14784.0 0.0388147150332443 0.20264
14662.0 0.03863593280187196 0.20264
14559.0 0.03850183265398668 0.20264
14459.0 0.0383659893623062 0.20264
14340.0 0.038196309352695 0.20264
14236.0 0.03804445806432272 0.20264
14134.0 0.03790019129840646 0.20264
14039.0 0.037760383990017216 0.20264
13935.0 0.03761979304276214 0.20264
13837.0 0.03749180953288395 0.20264
13739.0 0.037363401092211056 0.20264
13621.0 0.03721400417722123 0.20264
13505.0 0.037048139395408505 0.20264
13388.0 0.036885137099746584 0.20264
13296.0 0.03675542104057621 0.20264
13191.0 0.0366202581972939 0.20264
13098.0 0.036500297315376094 0.20264
12980.0 0.036353095892821104 0.20264
12884.0 0.03622650209066627 0.20264
12760.0 0.03606669955245232 0.20264
12665.0 0.03595062144613515 0.20264
12567.0 0.035838217598764335 0.20264
12454.0 0.035696151983793806 0.20264
12350.0 0.035584134085292346 0.20264
12234.0 0.03546103457989444 0.20264
12114.0 0.03536440878585968 0.20264
11992.0 0.03525830270692965 0.20264
11876.0 0.03514765882083934 0.20264
11746.0 0.035037362145720286 0.20264
11610.0 0.03492821583462357 0.20264
11511.0 0.03485149416422138 0.20264
11400.0 0.0347653336730887 0.20264
11275.0 0.03466701130106788 0.20264
11170.0 0.0345809087620729 0.20264
11051.0 0.03448112302544645 0.20264
10920.0 0.03436698252252703 0.20264
10816.0 0.03427412703173796 0.20264
10713.0 0.03417837433583551 0.20264
10597.0 0.03406798144548227 0.20264
10472.0 0.03394660930267569 0.20264
10338.0 0.0338128207371418 0.20264
10191.0 0.03366327787787967 0.20264
10038.0 0.03350243722000978 0.20264
9899.0 0.033352347113111136 0.20264
9813.0 0.03325840381060438 0.20264
9729.0 0.03316243425855777 0.20264
9642.0 0.033059128611538584 0.20264
9556.0 0.03295235077815987 0.20264
9472.0 0.032847430472246954 0.20264
9341.0 0.03267618920137229 0.20264
9254.0 0.032560150381450055 0.20264
9171.0 0.032446391346188215 0.20264
9090.0 0.03233526332729192 0.20264
9010.0 0.03222303195924561 0.20264
8931.0 0.032111929527235336 0.20264
8861.0 0.03201484489060453 0.20264
8793.0 0.031912909604036054 0.20264
8722.0 0.031812763877669445 0.20264
8647.0 0.03170599611281055 0.20264
8565.0 0.03159085659212343 0.20264
8501.0 0.03150078684915045 0.20264
8432.0 0.031402295933148965 0.20264
8356.0 0.03129618512240069 0.20264
8277.0 0.031182892824184932 0.20264
8203.0 0.031079312411223026 0.20264
8140.0 0.030989630786482186 0.20264
8077.0 0.030900563698455074 0.20264
8009.0 0.03080288553839868 0.20264
7939.0 0.030703041671158646 0.20264
7869.0 0.030602112124071615 0.20264
7801.0 0.030504674979533606 0.20264
7743.0 0.030419803338113553 0.20264
7668.0 0.03031073042244467 0.20264
7591.0 0.0301978763184395 0.20264
7532.0 0.030110391481200528 0.20264
7472.0 0.03002212314683443 0.20264
7412.0 0.02993101206799517 0.20264
7355.0 0.029845674763005575 0.20264
7296.0 0.029755099169366063 0.20264
7241.0 0.02967026341549833 0.20264
7171.0 0.0295625166064668 0.20264
7114.0 0.02947347898475054 0.20264
7057.0 0.029382341497887876 0.20264
7003.0 0.02929418379489892 0.20264
6946.0 0.029201919676152224 0.20264
6881.0 0.029095538668834624 0.20264
6827.0 0.029009243405034857 0.20264
6769.0 0.028915546314735138 0.20264
6717.0 0.02882978489524245 0.20264
6664.0 0.028740968721127344 0.20264
6612.0 0.02865275603893359 0.20264
6556.0 0.028561196820591998 0.20264
6491.0 0.028451253292016487 0.20264
6444.0 0.028370788230557813 0.20264
6397.0 0.028290225033072405 0.20264
6334.0 0.028181973490291282 0.20264
6288.0 0.028101299397392872 0.20264
6233.0 0.028006020478692783 0.20264
6175.0 0.027903032313960737 0.20264
6123.0 0.027810986998736006 0.20264
6067.0 0.027711268226531426 0.20264
6020.0 0.027624943728409696 0.20264
5970.0 0.027534766760502944 0.20264
5925.0 0.027449624132949536 0.20264
5881.0 0.02736348461820792 0.20264
5831.0 0.027264742604540346 0.20264
5783.0 0.02716666967064515 0.20264
5727.0 0.027048077494587198 0.20264
5678.0 0.026937445078491322 0.20264
5629.0 0.026820162326063636 0.20264
5585.0 0.026708309609523785 0.20264
5544.0 0.026599373151510928 0.20264
5506.0 0.026488746191086165 0.20264
5470.0 0.026378883025252278 0.20264
5436.0 0.026267963372378845 0.20264
5400.0 0.026143359925625397 0.20264
5367.0 0.0260193475417847 0.20264
5335.0 0.025892942210373044 0.20264
5306.0 0.025768634291428536 0.20264
5275.0 0.025631935529067045 0.20264
5244.0 0.0254903854141189 0.20264
5220.0 0.025369470448742753 0.20264
5193.0 0.025239247478333927 0.20264
5168.0 0.0251128730976453 0.20264
5145.0 0.024996050996882006 0.20264
5123.0 0.024889226620327814 0.20264
5102.0 0.024783429426765813 0.20264
5079.0 0.024672116213627644 0.20264
5055.0 0.024559889135221155 0.20264
5030.0 0.024446483787179923 0.20264
5005.0 0.024336403759355568 0.20264
4977.0 0.024218453208581507 0.20264
4951.0 0.024114952012915185 0.20264
4922.0 0.024011893145147047 0.20264
4893.0 0.023911201652451728 0.20264
4862.0 0.023809835890834047 0.20264
4831.0 0.02371545176113069 0.20264
4796.0 0.02361573147826037 0.20264
4758.0 0.023515889026169298 0.20264
4720.0 0.023422939790798465 0.20264
4680.0 0.02333331274237948 0.20264
4640.0 0.023253932208348885 0.20264
4596.0 0.023174554920490795 0.20264
4552.0 0.023103160863534183 0.20264
4514.0 0.023047371488600282 0.20264
4473.0 0.022990922741462826 0.20264
4432.0 0.02293830917202044 0.20264
4389.0 0.02288739695685019 0.20264
4347.0 0.02284133072201282 0.20264
4302.0 0.02279456989608915 0.20264
4257.0 0.022751833562251658 0.20264
4213.0 0.022711269041360976 0.20264
4173.0 0.02267730295668707 0.20264
4136.0 0.02264729838254558 0.20264
4094.0 0.022614729740905365 0.20264
4047.0 0.022580908036629058 0.20264
4006.0 0.0225528484752117 0.20264
3963.0 0.022524564456133326 0.20264
3918.0 0.022495538926853267 0.20264
3887.0 0.02247198322725174 0.20264
40686.0 0.10884329517284916 0.24948
40685.0 0.1080081882851368 0.24948
40681.0 0.10718195673381363 0.24948
40676.0 0.10636327016138832 0.24948
40669.0 0.10554233090249016 0.24948
40661.0 0.1047566692041616 0.24948
40651.0 0.10396847679875564 0.24948
40642.0 0.1032682176329532 0.24948
40631.0 0.10245701085385979 0.24948
40618.0 0.10164983577748715 0.24948
40603.0 0.10086063111491014 0.24948
40585.0 0.1000856194240599 0.24948
40566.0 0.0993211367143549 0.24948
40544.0 0.09856476285458392 0.24948
40521.0 0.09781640139223971 0.24948
40496.0 0.09707148674952133 0.24948
40469.0 0.09633224495733761 0.24948
40440.0 0.09559753220085422 0.24948
40410.0 0.09486733079051604 0.24948
40379.0 0.09421752278067395 0.24948
40347.0 0.09350001517130545 0.24948
40311.0 0.09276981303596062 0.24948
40261.0 0.09183678705064924 0.24948
40225.0 0.09126971225587485 0.24948
40179.0 0.09059133951640543 0.24948
40137.0 0.08992422039167117 0.24948
40103.0 0.08945233495388834 0.24948
40062.0 0.08888667921007244 0.24948
40007.0 0.08820875275744997 0.24948
39967.0 0.08770547022723255 0.24948
39916.0 0.08709569345180437 0.24948
39861.0 0.08643938759592963 0.24948
39818.0 0.08596302334252601 0.24948
39766.0 0.08538796852730109 0.24948
39702.0 0.08472989756076213 0.24948
39655.0 0.08424743386316359 0.24948
39593.0 0.08365014177021958 0.24948
39521.0 0.08299208612547147 0.24948
39478.0 0.08260316374368638 0.24948
39422.0 0.08211768193180917 0.24948
39350.0 0.08151484016944456 0.24948
39294.0 0.08105908206050816 0.24948
39222.0 0.08048810106987349 0.24948
39139.0 0.07985124307220921 0.24948
39077.0 0.07939564502328435 0.24948
38997.0 0.07882821298665378 0.24948
38906.0 0.07820178772814718 0.24948
38840.0 0.07776007688778527 0.24948
38756.0 0.07720788955150953 0.24948
38658.0 0.07659081332130521 0.24948
38589.0 0.0761678472750108 0.24948
