Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
9500.0	9.25	9676.66724	9604.26552	9489.25150	9486.94562	9415.09684
9500.0	9.50	9720.58911	9598.77652	9474.76000	9479.70842	9420.20746
9750.0	6.50	9348.13096	10304.12529	10025.54249	9781.93712	9585.08412
9750.0	6.75	9398.26112	10245.04269	10003.68620	9793.57577	9604.83703
9750.0	7.00	9450.04258	10187.62157	9974.72071	9797.26962	9619.04509
9750.0	7.25	9502.00991	10131.53528	9947.39568	9797.20541	9629.90832
9750.0	7.50	9553.54561	10078.33623	9917.71562	9794.77947	9639.57838
9750.0	7.75	9603.96046	10029.82560	9891.99503	9790.54399	9647.22070
9750.0	8.00	9652.92475	9985.46581	9863.41043	9782.75066	9652.98812
9750.0	8.25	9700.37916	9946.49352	9836.42183	9777.83412	9656.54426
9750.0	8.50	9746.02951	9912.74584	9808.12670	9766.48574	9659.05278
9750.0	8.75	9790.87643	9884.18168	9783.20660	9754.61798	9660.76633
9750.0	9.00	9835.76241	9860.74626	9760.93722	9748.38975	9659.81690
9750.0	9.25	9880.79566	9843.56554	9737.60205	9736.00708	9659.79867
9750.0	9.50	9926.53643	9832.73498	9720.93500	9730.50963	9662.81374
10000.0	6.50	9502.55360	10571.12003	10260.97879	9986.28816	9766.30539
10000.0	6.75	9559.90310	10513.84566	10247.85495	10004.26980	9799.03661
10000.0	7.00	9617.38718	10456.60748	10229.17566	10022.89196	9823.73884
10000.0	7.25	9675.49284	10401.13422	10207.14856	10028.62267	9843.48892
10000.0	7.50	9732.52184	10347.58927	10182.05386	10033.49644	9860.03853
10000.0	7.75	9788.13433	10297.40062	10154.63172	10037.51069	9874.47623
10000.0	8.00	9841.53993	10250.33952	10126.88380	10029.94404	9885.87010
10000.0	8.25	9892.88036	10207.47886	10102.76973	10032.76190	9893.63436
10000.0	8.50	9941.96500	10169.27818	10074.19552	10022.59480	9900.01917
10000.0	8.75	9989.61248	10136.57049	10044.22915	10011.88572	9902.88752
10000.0	9.00	10036.95379	10108.85362	10017.85373	10003.33329	9904.08475
10000.0	9.25	10083.70787	10086.41827	9993.48653	9995.05391	9905.18442
10000.0	9.50	10131.17449	10070.52156	9974.09324	9992.84393	9903.46137
10250.0	6.50	9640.43122	10825.41834	10470.92324	10160.41101	9921.24226
10250.0	6.75	9713.74090	10778.24533	10482.23171	10205.11181	9977.18476
10250.0	7.00	9779.74205	10721.51839	10474.35325	10238.75220	10015.08413
10250.0	7.25	9844.81981	10665.63003	10458.62303	10258.85321	10046.37722
10250.0	7.50	9907.73120	10611.65230	10438.83795	10272.10001	10071.55560
10250.0	7.75	9969.31782	10560.50555	10414.88806	10275.72764	10093.82996
10250.0	8.00	10027.92242	10511.82562	10390.75564	10281.28544	10111.20747
10250.0	8.25	10084.15086	10466.79317	10366.09176	10283.80820	10124.30759
10250.0	8.50	10137.54643	10425.18431	10337.38927	10279.10646	10134.53748
10250.0	8.75	10188.43451	10388.95867	10309.70012	10272.30811	10141.35626
10250.0	9.00	10237.90727	10357.38238	10281.13911	10264.26039	10145.27766
10250.0	9.25	10287.04076	10330.83636	10254.12353	10258.66440	10150.59823
10250.0	9.50	10336.22306	10310.00786	10227.16003	10244.96180	10149.92186
10500.0	6.50	9759.45878	11043.96299	10645.51693	10298.92420	10047.09629
10500.0	6.75	9850.26482	11014.08784	10685.24644	10379.41664	10127.68680
10500.0	7.00	9933.18782	10970.13353	10699.59959	10434.24070	10189.12103
10500.0	7.25	10007.59647	10916.80565	10693.68498	10464.83289	10233.18286
10500.0	7.50	10077.97203	10863.62805	10681.16852	10491.80763	10268.38258
10500.0	7.75	10145.77561	10813.13075	10664.56349	10507.51519	10298.77716
10500.0	8.00	10210.55922	10764.65559	10643.92843	10517.67072	10325.05236
10500.0	8.25	10272.41190	10719.40277	10622.28875	10527.58235	10345.58519
10500.0	8.50	10329.86539	10676.89762	10597.16580	10529.92837	10362.76870
10500.0	8.75	10384.72848	10638.51126	10570.45316	10525.37784	10375.13220
10500.0	9.00	10437.18869	10604.13527	10542.96304	10518.47071	10382.81704
10500.0	9.25	10489.23813	10574.82988	10513.87120	10506.98750	10387.21516
10500.0	9.50	10540.32865	10551.14009	10485.25433	10502.88012	10393.19327
10750.0	6.50	9876.91820	11266.20823	10812.84388	10430.42983	10164.28272
10750.0	6.75	9966.54111	11229.15058	10858.32520	10522.42685	10249.93644
10750.0	7.00	10070.36273	11205.90270	10904.16729	10609.59223	10338.67054
10750.0	7.25	10162.46262	11163.11559	10918.82238	10663.96504	10405.41559
10750.0	7.50	10243.60536	11111.30148	10915.63895	10704.82292	10454.81973
10750.0	7.75	10319.04486	11061.16028	10908.11465	10732.66203	10495.30432
10750.0	8.00	10390.51959	11013.27585	10889.30550	10752.27679	10530.34619
10750.0	8.25	10458.22814	10968.48064	10872.71443	10764.64640	10559.94744
10750.0	8.50	10521.12035	10926.22537	10851.13195	10775.66617	10583.53895
10750.0	8.75	10580.32312	10886.63039	10827.45633	10774.74656	10603.76019
10750.0	9.00	10636.31361	10850.21995	10802.26169	10772.99012	10616.50541
10750.0	9.25	10691.03978	10817.80752	10774.24117	10769.83758	10626.69707
10750.0	9.50	10745.04286	10790.93507	10744.78267	10764.85637	10630.97143
11000.0	6.50	10009.07234	11497.35571	10991.85491	10577.70230	10292.63010
11000.0	6.75	10082.02748	11438.53026	11020.79242	10649.26864	10366.15005
11000.0	7.00	10187.70743	11407.31074	11070.90469	10747.79454	10460.55111
11000.0	7.25	10302.33638	11386.36023	11116.73190	10833.14140	10554.86684
11000.0	7.50	10400.69639	11345.50986	11134.42901	10899.41748	10625.08149
