Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
6100.0	5.0	6196.01562	6519.46714	6477.31035	6394.05912	6338.17013
6100.0	5.5	6176.76136	6506.98630	6481.61242	6403.13946	6348.81533
6200.0	4.0	6278.20041	6690.51429	6600.96125	6493.38156	6429.52298
6200.0	4.5	6299.02196	6651.09717	6583.93736	6490.93208	6430.35253
6200.0	5.0	6306.31477	6632.09555	6582.23387	6497.61197	6439.01480
6200.0	5.5	6291.10723	6612.93238	6581.29764	6503.47101	6447.56469
6300.0	4.0	6369.50361	6812.20014	6711.78431	6598.44366	6530.39056
6300.0	4.5	6398.67677	6766.88801	6691.01885	6595.28181	6531.45525
6300.0	5.0	6412.37880	6745.42268	6687.94722	6601.51352	6539.84414
6300.0	5.5	6401.82010	6721.95644	6682.90098	6604.44951	6545.89263
6400.0	4.0	6459.07089	6935.61677	6823.85291	6703.85213	6632.02568
6400.0	4.5	6494.20106	6888.30787	6803.39917	6703.09446	6634.83084
6400.0	5.0	6513.83689	6860.55192	6795.65304	6706.53703	6640.77149
6400.0	5.5	6512.52666	6833.81490	6787.35708	6707.59451	6645.86648
6500.0	4.0	6544.63928	7061.21657	6937.23845	6809.33307	6733.25148
6500.0	4.5	6589.36905	7005.46062	6910.21872	6806.35238	6734.70743
6500.0	5.0	6614.84581	6975.39007	6901.94199	6810.20317	6740.62672
6500.0	5.5	6619.46198	6945.64773	6891.90300	6810.52277	6745.22880
6600.0	4.0	6632.17793	7188.90956	7051.30720	6915.02384	6834.54326
6600.0	4.5	6678.67703	7126.34702	7021.04325	6911.53569	6835.16817
6600.0	5.0	6712.62894	7091.98501	7009.88051	6914.77016	6840.68109
6600.0	5.5	6724.02113	7058.34272	6997.03509	6913.75381	6844.53661
6700.0	4.0	6710.34809	7314.24745	7164.63144	7018.09527	6932.39386
6700.0	4.5	6761.31713	7248.17961	7130.06094	7012.67506	6930.39379
6700.0	5.0	6805.44363	7208.17731	7118.25768	7019.23614	6940.04517
6700.0	5.5	6823.44301	7170.02836	7101.45356	7015.84123	6942.26943
6800.0	4.0	6789.12850	7444.36358	7281.08917	7123.47646	7033.35709
6800.0	4.5	6843.46283	7374.70157	7244.05008	7117.85586	7028.99517
6800.0	5.0	6896.10693	7327.78816	7228.73419	7124.74289	7039.62977
6800.0	5.5	6919.66383	7283.17685	7207.37531	7118.65900	7039.62523
6900.0	4.0	6870.60630	7577.28605	7397.84371	7228.75041	7134.88910
6900.0	4.5	6921.46270	7498.94365	7356.19780	7221.31430	7126.31826
6900.0	5.0	6981.88541	7447.67782	7337.13664	7226.35197	7134.26564
6900.0	5.5	7015.41635	7396.07335	7313.11587	7222.15494	7138.57155
