Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
10000.0	7.50	9723.41796	10347.80382	10168.99427	10029.51582	9847.40557
10000.0	7.75	9790.16421	10297.44684	10138.24544	10034.76958	9860.73115
10000.0	8.00	9851.45029	10250.26772	10115.57939	10025.69521	9870.48122
10000.0	8.25	9908.58896	10207.48870	10093.37156	10031.14874	9879.12515
10000.0	8.50	9960.96539	10169.45200	10064.98138	10021.35906	9885.85300
10000.0	8.75	10011.30583	10137.08596	10030.72056	10008.74877	9889.93925
10000.0	9.00	10060.33666	10109.85181	10004.79219	10000.12800	9891.93536
10000.0	9.25	10108.15141	10088.03795	9980.74557	9991.79292	9892.63565
10000.0	9.50	10156.73496	10072.80369	9966.75007	9991.97567	9894.54076
10250.0	6.50	9550.26394	10827.79078	10448.05439	10159.87672	9922.40282
10250.0	6.75	9647.73506	10779.90331	10463.62057	10201.67374	9973.70122
10250.0	7.00	9735.78739	10722.57652	10452.19944	10236.60814	10008.37725
10250.0	7.25	9819.49137	10666.27028	10437.86023	10256.53128	10035.84958
10250.0	7.50	9897.32677	10611.94395	10419.36170	10269.58771	10057.10097
10250.0	7.75	9970.23362	10560.59506	10400.99367	10271.55846	10079.67546
10250.0	8.00	10037.68549	10511.81125	10373.30010	10278.45611	10094.93045
10250.0	8.25	10100.10035	10466.81753	10352.90594	10283.11204	10107.27156
10250.0	8.50	10157.14792	10425.38735	10317.30380	10277.48340	10119.32080
10250.0	8.75	10210.54664	10389.48032	10290.29173	10270.55557	10124.56366
10250.0	9.00	10261.82978	10358.40318	10262.24267	10262.39683	10131.53845
10250.0	9.25	10312.35072	10332.51253	10245.55575	10257.96784	10136.69311
10250.0	9.50	10362.67530	10312.47892	10213.25012	10241.59406	10137.70973
10500.0	6.50	9667.50893	11046.82823	10618.39288	10297.29922	10049.31717
10500.0	6.75	9782.04762	11016.10807	10659.37212	10377.59405	10126.81510
10500.0	7.00	9887.01023	10971.45607	10675.16478	10432.20653	10180.68128
10500.0	7.25	9980.32606	10917.63180	10675.69819	10461.02501	10222.21212
10500.0	7.50	10066.51437	10864.04443	10659.52013	10489.36635	10254.70214
10500.0	7.75	10146.39787	10813.28760	10644.08934	10504.88615	10284.20184
10500.0	8.00	10220.14272	10764.73760	10624.58254	10514.93646	10308.99547
10500.0	8.25	10288.17344	10719.51583	10599.37511	10526.21808	10328.40060
10500.0	8.50	10350.09973	10677.19260	10583.17634	10529.25022	10345.30764
10500.0	8.75	10407.41887	10639.14333	10554.31552	10524.03439	10359.24557
10500.0	9.00	10462.34558	10605.23670	10526.80318	10515.24047	10365.52886
10500.0	9.25	10515.44934	10576.58261	10502.39464	10502.17799	10373.39247
10500.0	9.50	10567.87250	10553.74265	10469.70589	10499.46693	10378.51723
10750.0	6.50	9783.87744	11269.55508	10783.76449	10428.85680	10165.22010
10750.0	6.75	9896.86611	11231.51981	10825.07613	10522.25728	10247.08215
