Teff log(g) y1 y2 y
5200.0 4.5 0.9282 0.0036 0.9318000000000001
5300.0 4.5 0.9066 0.0034 0.9099999999999999
5400.0 4.5 0.8762 0.0031 0.8793
5500.0 4.5 0.8629 0.0028 0.8657
5600.0 4.5 0.8531 0.0015 0.8545999999999999
5700.0 4.5 0.8116 0.001 0.8126
5800.0 4.5 0.7288 0.0004 0.7292
5900.0 4.5 0.7935 -0.0002 0.7933
6000.0 4.5 0.8484 -0.0009 0.8475
6100.0 4.5 0.7689 -0.003 0.7659
6200.0 4.5 0.7298 -0.0032 0.7266
6300.0 4.5 0.748 -0.0017 0.7463
6400.0 4.5 0.7501 -0.002 0.7481
6500.0 4.5 0.7312 -0.0022 0.729
6600.0 4.5 0.7409 -0.0023 0.7386
6700.0 4.5 0.7117 -0.0022 0.7095
6800.0 4.5 0.6958 -0.002 0.6938
6900.0 4.5 0.6817 -0.0016 0.6800999999999999
7000.0 4.5 0.6714 -0.0012 0.6702
7200.0 4.5 0.6123 -0.0012 0.6111
7400.0 4.5 0.6304 0.0017 0.6321
7600.0 4.5 0.6516 0.0059 0.6575
7800.0 4.5 0.5807 0.0036 0.5843
8000.0 4.5 0.5454 0.0051 0.5505
8200.0 4.5 0.5117 0.0071 0.5188
8400.0 4.5 0.4895 0.0086 0.4981
8600.0 4.5 0.4729 0.0086 0.4815
8800.0 4.5 0.4706 0.008 0.4786
9000.0 4.5 0.4625 0.0072 0.4697
9200.0 4.5 0.4454 0.0068 0.4522
9400.0 4.5 0.4492 0.0068 0.45599999999999996
9600.0 4.5 0.4338 0.0061 0.4399
9800.0 4.5 0.4202 0.0053 0.42550000000000004
10000.0 4.5 0.4302 0.0043 0.43450000000000005
10200.0 4.5 0.4286 0.0032 0.43179999999999996
10400.0 4.5 0.4283 0.0022 0.4305
10600.0 4.5 0.4287 0.0011 0.4298
10800.0 4.5 0.4297 0.0 0.4297
11000.0 4.5 0.4301 -0.0011 0.429
11200.0 4.5 0.4305 -0.002 0.4285
11400.0 4.5 0.4304 -0.0032 0.4272
11600.0 4.5 0.4299 -0.0042 0.4257
11800.0 4.5 0.4289 -0.0048 0.4241
12000.0 4.5 0.427 -0.0053 0.42169999999999996
2300.0 5.0 1.5989 0.1387 1.7376
2400.0 5.0 1.1113 0.1336 1.2449
2500.0 5.0 1.315 0.0856 1.4005999999999998
2600.0 5.0 1.9328 0.0198 1.9526000000000001
2700.0 5.0 1.974 0.0055 1.9795
2900.0 5.0 1.8354 0.0015 1.8369
3100.0 5.0 1.7145 0.0067 1.7211999999999998
3200.0 5.0 1.6068 0.0083 1.6151
3300.0 5.0 1.5216 0.0091 1.5307000000000002
3400.0 5.0 1.4512 0.0083 1.4595
3500.0 5.0 1.4094 0.0083 1.4177
3600.0 5.0 1.3631 0.0073 1.3704
3700.0 5.0 1.3255 0.0064 1.3318999999999999
3800.0 5.0 1.3059 0.0052 1.3111000000000002
3900.0 5.0 1.2858 0.0027 1.2885
4000.0 5.0 1.2801 -0.0003 1.2798
4100.0 5.0 1.2725 -0.0057 1.2668
4200.0 5.0 1.2879 -0.0084 1.2795
4300.0 5.0 1.2853 -0.0089 1.2764000000000002
4400.0 5.0 1.2406 -0.0088 1.2318
4500.0 5.0 1.193 -0.0033 1.1897
4600.0 5.0 1.1139 0.0003 1.1141999999999999
4700.0 5.0 1.0607 0.0043 1.065
4800.0 5.0 1.0308 0.0066 1.0373999999999999
4900.0 5.0 0.9481 0.0068 0.9549000000000001
5100.0 5.0 0.923 0.0067 0.9297000000000001
5200.0 5.0 0.9424 0.0064 0.9488
5300.0 5.0 0.9162 0.0056 0.9218000000000001
5400.0 5.0 0.8789 0.0047 0.8836
5500.0 5.0 0.8425 0.0039 0.8464
5600.0 5.0 0.8211 0.0039 0.8250000000000001
5700.0 5.0 0.8157 0.0035 0.8191999999999999
5800.0 5.0 0.7982 0.0038 0.802
5900.0 5.0 0.7836 0.002 0.7856
6000.0 5.0 0.7082 0.0028 0.7110000000000001
6100.0 5.0 0.7046 0.0022 0.7068
6200.0 5.0 0.8107 0.0017 0.8124
6300.0 5.0 0.7929 -0.0027 0.7902
6400.0 5.0 0.7298 -0.0017 0.7281
6500.0 5.0 0.7205 -0.0041 0.7164
6600.0 5.0 0.7125 -0.0032 0.7093
6700.0 5.0 0.7049 -0.0038 0.7011
6800.0 5.0 0.6974 -0.0043 0.6931
6900.0 5.0 0.6904 -0.0057 0.6847
7000.0 5.0 0.6783 -0.0044 0.6739
7200.0 5.0 0.6649 -0.0043 0.6606000000000001
7400.0 5.0 0.6447 0.0005 0.6452
7600.0 5.0 0.622 -0.0023 0.6197
7800.0 5.0 0.5927 -0.0007 0.592
8000.0 5.0 0.558 -0.0032 0.5548000000000001
8200.0 5.0 0.5365 -0.002 0.5345
8400.0 5.0 0.515 0.0011 0.5161
